Colors,V,dV,Peak wavelength,d l,pv/e 1,pv/e 2,sigma,BlueWave,Blue_I,Peak v/e Blue,OrangeWave,Orange_I,Peak v/e Orange,RedWave,Red_I,Peak v/e Red,YellowWave,Yellow_I,Peak v/e Yellow
,,,,,,,,782.66,-12.64,,782.66,-24.13,,782.66,-22.95,,782.66,-380.24,
,,,,,,,,782.84,-8.95,,782.84,-3.11,,782.84,-15.1,,782.84,-328.36,
,,,,,,,,783.02,-14.55,,783.02,5.22,,783.02,-13.91,,783.02,-260.09,
,,,,,,,,783.19,-11.82,,783.19,11.02,,783.19,2.39,,783.19,-185,
,,,,,,,,783.37,-17.69,,783.37,9.32,,783.37,1.92,,783.37,-43.69,
,,,,,,,,783.55,-13.55,,783.55,18.81,,783.55,7.08,,783.55,-43.69,
,,,,,,,,783.73,-14.37,,783.73,8.64,,783.73,3.63,,783.73,-47.79,
,,,,,,,,783.9,-11.73,,783.9,-3.24,,783.9,-5.25,,783.9,-146.09,
,,,,,,,,784.08,-13.1,,784.08,-4.68,,784.08,-7.13,,784.08,-148.14,
,,,,,,,,784.26,-13.91,,784.26,5.43,,784.26,-4.74,,784.26,-150.87,
,,,,,,,,784.44,-14.14,,784.44,7.48,,784.44,-4.74,,784.44,-144.04,
,,,,,,,,784.61,-15.83,,784.61,7.68,,784.61,2.65,,784.61,-140.63,
,,,,,,,,784.79,-15.83,,784.79,8.77,,784.79,6.57,,784.79,-146.09,
,,,,,,,,784.97,-16.83,,784.97,5.5,,784.97,9.13,,784.97,-217.08,
,,,,,,,,785.15,-17.42,,785.15,-9.39,,785.15,-3.24,,785.15,-204.8,
,,,,,,,,785.32,-20.56,,785.32,-12.8,,785.32,-9.56,,785.32,-201.38,
,,,,,,,,785.5,-19.51,,785.5,-10.68,,785.5,-11.69,,785.5,-158.38,
,,,,,,,,785.68,-11,,785.68,-10.75,,785.68,-9.69,,785.68,-324.94,
,,,,,,,,785.85,-3.77,,785.85,-14.57,,785.85,-10.97,,785.85,-324.94,
,,,,,,,,786.03,0.38,,786.03,-19.15,,786.03,-6.49,,786.03,-361.13,
,,,,,,,,786.21,-9.23,,786.21,-5.7,,786.21,-4.44,,786.21,-236.2,
,,,,,,,,786.39,-4.95,,786.39,-0.51,,786.39,-1.71,,786.39,-215.04,
,,,,,,,,786.56,-2.54,,786.56,3.04,,786.56,-4.57,,786.56,-111.27,
,,,,,,,,786.74,5.2,,786.74,-7.34,,786.74,-0.38,,786.74,-81.24,
,,,,,,,,786.92,-3.72,,786.92,-25.7,,786.92,0.85,,786.92,-93.52,
,,,,,,,,787.1,-1.9,,787.1,-29.93,,787.1,13.4,,787.1,-118.78,
,,,,,,,,787.27,-2.72,,787.27,-23.59,,787.27,18.05,,787.27,-146.77,
,,,,,,,,787.45,-4.54,,787.45,-7.54,,787.45,27.56,,787.45,-119.46,
,,,,,,,,787.63,-16.74,,787.63,-0.99,,787.63,13.35,,787.63,-176.81,
,,,,,,,,787.8,-6.41,,787.8,9.59,,787.8,10.75,,787.8,-107.86,
,,,,,,,,787.98,-4.72,,787.98,15.46,,787.98,0.9,,787.98,-212.31,
,,,,,,,,788.16,-1.72,,788.16,15.26,,788.16,9.98,,788.16,-298.32,
,,,,,,,,788.34,-19.42,,788.34,9.93,,788.34,4.27,,788.34,-373.41,
,,,,,,,,788.51,-14.83,,788.51,15.94,,788.51,2.01,,788.51,-328.36,
,,,,,,,,788.69,-13.64,,788.69,19.49,,788.69,-3.54,,788.69,-210.94,
,,,,,,,,788.87,-10.87,,788.87,30,,788.87,4.05,,788.87,-163.15,
,,,,,,,,789.04,-15.14,,789.04,26.79,,789.04,4.52,,789.04,-107.86,
,,,,,,,,789.22,-15.74,,789.22,21.47,,789.22,10.24,,789.22,-58.03,
,,,,,,,,789.4,-15.78,,789.4,6.93,,789.4,1.02,,789.4,-98.3,
,,,,,,,,789.57,-16.33,,789.57,7.13,,789.57,3.11,,789.57,-126.97,
,,,,,,,,789.75,-15.51,,789.75,14.92,,789.75,4.91,,789.75,-73.04,
,,,,,,,,789.93,-11.41,,789.93,17.24,,789.93,12.89,,789.93,-14.34,
,,,,,,,,790.1,-13.05,,790.1,1.26,,790.1,10.45,,790.1,81.92,
,,,,,,,,790.28,-19.1,,790.28,-11.16,,790.28,3.8,,790.28,-43.01,
,,,,,,,,790.46,-17.01,,790.46,-9.32,,790.46,3.29,,790.46,-91.48,
,,,,,,,,790.64,-14.96,,790.64,-3.93,,790.64,2.01,,790.64,-236.88,
,,,,,,,,790.81,-11.87,,790.81,-1.67,,790.81,2.13,,790.81,-170.66,
,,,,,,,,790.99,-13.19,,790.99,-9.05,,790.99,-0.98,,790.99,-175.44,
,,,,,,,,791.17,-13.64,,791.17,-2.01,,791.17,-4.78,,791.17,-132.44,
,,,,,,,,791.34,-5.9,,791.34,0.31,,791.34,-3.93,,791.34,-155.65,
,,,,,,,,791.52,-8.18,,791.52,6.86,,791.52,-5.42,,791.52,-22.53,
,,,,,,,,791.7,-7.22,,791.7,-6.38,,791.7,-5.33,,791.7,-68.95,
,,,,,,,,791.87,-11.46,,791.87,-2.9,,791.87,1.24,,791.87,-162.47,
,,,,,,,,792.05,-12.91,,792.05,-1.19,,792.05,7.47,,792.05,-292.18,
,,,,,,,,792.23,-15.55,,792.23,13.07,,792.23,16.64,,792.23,-298.32,
,,,,,,,,792.4,-17.83,,792.4,21.95,,792.4,14.59,,792.4,-197.97,
,,,,,,,,792.58,-16.65,,792.58,10.27,,792.58,16.17,,792.58,-98.3,
,,,,,,,,792.76,-10.55,,792.76,7.13,,792.76,19.93,,792.76,-188.41,
,,,,,,,,792.93,-5.5,,792.93,-8.23,,792.93,10.54,,792.93,-111.27,
,,,,,,,,793.11,-11.64,,793.11,-1.67,,793.11,5.67,,793.11,-189.78,
,,,,,,,,793.29,-9.36,,793.29,-5.15,,793.29,-3.88,,793.29,-59.39,
,,,,,,,,793.46,-12,,793.46,7.54,,793.46,-2.35,,793.46,-109.23,
,,,,,,,,793.64,-7.68,,793.64,9.18,,793.64,-11.39,,793.64,-139.26,
,,,,,,,,793.82,-10.46,,793.82,10.48,,793.82,-8.28,,793.82,-144.04,
,,,,,,,,793.99,-12.55,,793.99,-2.29,,793.99,-4.86,,793.99,-245.76,
,,,,,,,,794.17,-10.87,,794.17,2.49,,794.17,2.47,,794.17,-248.49,
,,,,,,,,794.34,-12.78,,794.34,5.02,,794.34,5.85,,794.34,-198.65,
,,,,,,,,794.52,-10.55,,794.52,8.77,,794.52,1.96,,794.52,-152.23,
,,,,,,,,794.7,-13.96,,794.7,5.84,,794.7,4.39,,794.7,-115.37,
,,,,,,,,794.87,-13.37,,794.87,11.23,,794.87,-3.5,,794.87,-171.35,
,,,,,,,,795.05,-14.96,,795.05,15.74,,795.05,-0.47,,795.05,-101.72,
,,,,,,,,795.23,-10.14,,795.23,6.11,,795.23,-3.16,,795.23,-75.09,
,,,,,,,,795.4,-13.28,,795.4,0.38,,795.4,-1.79,,795.4,-28.67,
,,,,,,,,795.58,-15.96,,795.58,-0.51,,795.58,3.2,,795.58,-79.87,
,,,,,,,,795.76,-11.09,,795.76,4.47,,795.76,6.36,,795.76,-49.15,
,,,,,,,,795.93,-10.09,,795.93,4.95,,795.93,5.97,,795.93,-146.77,
,,,,,,,,796.11,-7.86,,796.11,3.24,,796.11,6.61,,796.11,-146.09,
,,,,,,,,796.28,-11.28,,796.28,2.76,,796.28,4.65,,796.28,-169.3,
,,,,,,,,796.46,-15.01,,796.46,-2.29,,796.46,5.12,,796.46,-111.96,
,,,,,,,,796.64,-14.01,,796.64,-1.95,,796.64,3.11,,796.64,-145.41,
,,,,,,,,796.81,-20.7,,796.81,-4.06,,796.81,-6.19,,796.81,-232.79,
,,,,,,,,796.99,-13,,796.99,-2.36,,796.99,-4.61,,796.99,-279.89,
,,,,,,,,797.17,-17.56,,797.17,-5.56,,797.17,-14.59,,797.17,-215.04,
,,,,,,,,797.34,-20.06,,797.34,-5.9,,797.34,-4.69,,797.34,-135.85,
,,,,,,,,797.52,-29.71,,797.52,-14.37,,797.52,-6.06,,797.52,-8.19,
,,,,,,,,797.69,-22.29,,797.69,-6.04,,797.69,6.02,,797.69,-51.88,
,,,,,,,,797.87,-21.38,,797.87,-6.11,,797.87,5.16,,797.87,-34.13,
,,,,,,,,798.05,-14.37,,798.05,15.33,,798.05,16.51,,798.05,-25.94,
,,,,,,,,798.22,-13.23,,798.22,7.68,,798.22,5.42,,798.22,-84.65,
,,,,,,,,798.4,-9.27,,798.4,6.31,,798.4,9.56,,798.4,-190.46,
,,,,,,,,798.57,-8.54,,798.57,-3.99,,798.57,-7.64,,798.57,-320.17,
,,,,,,,,798.75,-6.41,,798.75,0.1,,798.75,1.66,,798.75,-308.56,
,,,,,,,,798.93,-9.59,,798.93,-3.38,,798.93,-5.67,,798.93,-293.54,
,,,,,,,,799.1,-9.36,,799.1,-7.48,,799.1,2.6,,799.1,-340.65,
,,,,,,,,799.28,-19.01,,799.28,-8.5,,799.28,6.49,,799.28,-347.47,
,,,,,,,,799.45,-15.83,,799.45,-1.6,,799.45,8.53,,799.45,-344.06,
,,,,,,,,799.63,-16.24,,799.63,-5.29,,799.63,5.42,,799.63,-232.1,
,,,,,,,,799.81,-10.46,,799.81,0.1,,799.81,0,,799.81,-271.01,
,,,,,,,,799.98,-13.1,,799.98,2.42,,799.98,-1.62,,799.98,-179.54,
,,,,,,,,800.16,-10.73,,800.16,10.62,,800.16,4.95,,800.16,-113.32,
,,,,,,,,800.33,-16.74,,800.33,0.85,,800.33,3.67,,800.33,-85.33,
,,,,,,,,800.51,-10.41,,800.51,3.58,,800.51,6.31,,800.51,-246.44,
,,,,,,,,800.68,-17.24,,800.68,2.76,,800.68,4.35,,800.68,-245.07,
,,,,,,,,800.86,-16.46,,800.86,12.8,,800.86,8.7,,800.86,-221.18,
,,,,,,,,801.04,-22.56,,801.04,1.47,,801.04,9.09,,801.04,-126.97,
,,,,,,,,801.21,-18.65,,801.21,4.74,,801.21,8.49,,801.21,-236.2,
,,,,,,,,801.39,-19.06,,801.39,-11.43,,801.39,-0.85,,801.39,-202.07,
,,,,,,,,801.56,-16.74,,801.56,7.07,,801.56,3.37,,801.56,-193.19,
,,,,,,,,801.74,-21.15,,801.74,5.43,,801.74,0.73,,801.74,-156.33,
,,,,,,,,801.91,-12.05,,801.91,11.98,,801.91,9,,801.91,-217.08,
,,,,,,,,802.09,-11.05,,802.09,0.51,,802.09,2.56,,802.09,-218.45,
,,,,,,,,802.27,-8.73,,802.27,-9.52,,802.27,3.37,,802.27,-258.73,
,,,,,,,,802.44,-12.64,,802.44,-4.4,,802.44,-3.75,,802.44,-183.63,
,,,,,,,,802.62,-14.73,,802.62,13.62,,802.62,12.97,,802.62,-182.95,
,,,,,,,,802.79,-9.23,,802.79,22.15,,802.79,21.03,,802.79,-63.49,
,,,,,,,,802.97,-7.91,,802.97,12.25,,802.97,22.36,,802.97,-106.49,
,,,,,,,,803.14,-11.23,,803.14,-14.98,,803.14,1.92,,803.14,-145.41,
,,,,,,,,803.32,-13.51,,803.32,-8.7,,803.32,0.9,,803.32,-247.12,
,,,,,,,,803.5,-14.78,,803.5,-2.83,,803.5,4.44,,803.5,-178.17,
,,,,,,,,803.67,-8.54,,803.67,13.28,,803.67,7.94,,803.67,-68.27,
,,,,,,,,803.85,-12.28,,803.85,-3.99,,803.85,-1.11,,803.85,-21.16,
,,,,,,,,804.02,-9.32,,804.02,1.88,,804.02,6.44,,804.02,-103.76,
,,,,,,,,804.2,-13.64,,804.2,5.7,,804.2,7.85,,804.2,-8.19,
,,,,,,,,804.37,-7.22,,804.37,3.24,,804.37,12.03,,804.37,-77.82,
,,,,,,,,804.55,-15.42,,804.55,-7.27,,804.55,0.26,,804.55,-23.89,
,,,,,,,,804.72,-8.54,,804.72,-18.74,,804.72,-1.62,,804.72,-242.34,
,,,,,,,,804.9,-13.14,,804.9,-16.69,,804.9,-9.69,,804.9,-150.87,
,,,,,,,,805.07,-4.4,,805.07,-9.18,,805.07,-5.16,,805.07,-201.38,
,,,,,,,,805.25,-11.14,,805.25,-4.13,,805.25,-1.62,,805.25,-218.45,
,,,,,,,,805.42,-12.55,,805.42,-0.92,,805.42,-0.51,,805.42,-247.8,
,,,,,,,,805.6,-21.52,,805.6,11.09,,805.6,2.82,,805.6,-118.1,
,,,,,,,,805.77,-14.37,,805.77,16.49,,805.77,11.56,,805.77,86.01,
,,,,,,,,805.95,-17.06,,805.95,17.37,,805.95,16.94,,805.95,55.3,
,,,,,,,,806.13,-15.05,,806.13,4.61,,806.13,11.18,,806.13,-43.69,
,,,,,,,,806.3,-21.42,,806.3,-12.39,,806.3,-5.85,,806.3,-138.58,
,,,,,,,,806.48,-9.86,,806.48,-9.93,,806.48,-5.89,,806.48,-122.88,
,,,,,,,,806.65,-2.58,,806.65,-5.43,,806.65,-2.3,,806.65,-117.42,
,,,,,,,,806.83,2.92,,806.83,10,,806.83,5.55,,806.83,-186.37,
,,,,,,,,807,-6.41,,807,8.16,,807,10.79,,807,-164.52,
,,,,,,,,807.18,-6.82,,807.18,7.27,,807.18,4.86,,807.18,-133.12,
,,,,,,,,807.35,-12.69,,807.35,5.7,,807.35,4.18,,807.35,-88.06,
,,,,,,,,807.53,-12.05,,807.53,18.06,,807.53,5.67,,807.53,-131.75,
,,,,,,,,807.7,-15.6,,807.7,8.43,,807.7,6.02,,807.7,-208.21,
,,,,,,,,807.88,-13.28,,807.88,0.1,,807.88,0.55,,807.88,-328.36,
,,,,,,,,808.05,-11.55,,808.05,-11.37,,808.05,-3.58,,808.05,-326.31,
,,,,,,,,808.23,-10.14,,808.23,-10.34,,808.23,4.27,,808.23,-346.11,
,,,,,,,,808.4,-14.28,,808.4,0.17,,808.4,16.26,,808.4,-134.48,
,,,,,,,,808.58,-12.09,,808.58,4.95,,808.58,16.04,,808.58,-112.64,
,,,,,,,,808.75,-10.73,,808.75,12.46,,808.75,9.26,,808.75,-17.07,
,,,,,,,,808.93,-6.72,,808.93,12.46,,808.93,1.41,,808.93,-169.3,
,,,,,,,,809.1,-10.87,,809.1,10.27,,809.1,-4.52,,809.1,-176.81,
,,,,,,,,809.28,-12.69,,809.28,6.66,,809.28,10.2,,809.28,-204.8,
,,,,,,,,809.45,-11.46,,809.45,-1.81,,809.45,19.33,,809.45,-128.34,
,,,,,,,,809.63,-10.59,,809.63,-3.38,,809.63,18.05,,809.63,-181.59,
,,,,,,,,809.8,-11.87,,809.8,-2.29,,809.8,12.5,,809.8,-165.2,
,,,,,,,,809.98,-9.45,,809.98,-7,,809.98,-1.96,,809.98,-254.63,
,,,,,,,,810.15,-5.95,,810.15,-7,,810.15,2.39,,810.15,-202.75,
,,,,,,,,810.33,-7.36,,810.33,-7.2,,810.33,-3.46,,810.33,-291.49,
,,,,,,,,810.5,-12.19,,810.5,-4.81,,810.5,9.47,,810.5,-258.04,
,,,,,,,,810.67,-12.6,,810.67,0.44,,810.67,9.26,,810.67,-271.7,
,,,,,,,,810.85,-16.55,,810.85,7.07,,810.85,8.15,,810.85,-227.32,
,,,,,,,,811.02,-7.86,,811.02,5.5,,811.02,-5.63,,811.02,-204.11,
,,,,,,,,811.2,-14.51,,811.2,-4.95,,811.2,0.43,,811.2,-172.03,
,,,,,,,,811.37,-8.09,,811.37,-20.79,,811.37,-0.43,,811.37,-232.1,
,,,,,,,,811.55,-17.06,,811.55,-23.65,,811.55,3.03,,811.55,-181.59,
,,,,,,,,811.72,-10.41,,811.72,-23.04,,811.72,2.01,,811.72,-286.72,
,,,,,,,,811.9,-16.69,,811.9,-12.46,,811.9,6.78,,811.9,-217.77,
,,,,,,,,812.07,-10.82,,812.07,-7.13,,812.07,22.14,,812.07,-236.2,
,,,,,,,,812.25,-11.55,,812.25,-3.86,,812.25,21.25,,812.25,-199.34,
,,,,,,,,812.42,-4.99,,812.42,-3.31,,812.42,19.46,,812.42,-191.83,
,,,,,,,,812.6,-7.95,,812.6,6.72,,812.6,9.69,,812.6,-135.17,
,,,,,,,,812.77,-8,,812.77,13.82,,812.77,9.56,,812.77,-6.14,
,,,,,,,,812.94,-10.41,,812.94,18.88,,812.94,13.91,,812.94,19.11,
,,,,,,,,813.12,-4.22,,813.12,16.21,,813.12,18.77,,813.12,7.51,
,,,,,,,,813.29,-5.27,,813.29,18.4,,813.29,16.9,,813.29,-65.53,
,,,,,,,,813.47,-1.72,,813.47,19.29,,813.47,20.69,,813.47,-81.24,
,,,,,,,,813.64,-7.63,,813.64,14.17,,813.64,14.17,,813.64,-126.97,
,,,,,,,,813.82,-6.36,,813.82,-0.51,,813.82,12.93,,813.82,-96.25,
,,,,,,,,813.99,-12.73,,813.99,-13.28,,813.99,-1.41,,813.99,-34.82,
,,,,,,,,814.17,-13.51,,814.17,-15.67,,814.17,-12.63,,814.17,-153.6,
,,,,,,,,814.34,-20.83,,814.34,-11.3,,814.34,-13.14,,814.34,-165.89,
,,,,,,,,814.51,-22.65,,814.51,-12.6,,814.51,-9.6,,814.51,-288.76,
,,,,,,,,814.69,-21.74,,814.69,-20.1,,814.69,-7.94,,814.69,-233.47,
,,,,,,,,814.86,-18.33,,814.86,-11.5,,814.86,-6.06,,814.86,-324.26,
,,,,,,,,815.04,-13.64,,815.04,-7.41,,815.04,-8.58,,815.04,-323.58,
,,,,,,,,815.21,-11.28,,815.21,-5.7,,815.21,2.43,,815.21,-320.17,
,,,,,,,,815.39,-14.46,,815.39,-5.09,,815.39,1.83,,815.39,-213.67,
,,,,,,,,815.56,-12.64,,815.56,-7.82,,815.56,6.53,,815.56,-114.69,
,,,,,,,,815.73,-18.06,,815.73,4.81,,815.73,8.32,,815.73,-119.46,
,,,,,,,,815.91,-10.59,,815.91,7.13,,815.91,14.42,,815.91,-128.34,
,,,,,,,,816.08,-10.96,,816.08,28.64,,816.08,22.48,,816.08,-71,
,,,,,,,,816.26,-5.13,,816.26,20.92,,816.26,17.45,,816.26,-95.57,
,,,,,,,,816.43,-11.59,,816.43,8.29,,816.43,8.28,,816.43,-174.76,
,,,,,,,,816.61,-14.55,,816.61,-7.13,,816.61,-1.19,,816.61,-262.82,
,,,,,,,,816.78,-21.7,,816.78,-8.23,,816.78,3.67,,816.78,-172.71,
,,,,,,,,816.95,-17.74,,816.95,-0.44,,816.95,4.91,,816.95,-53.93,
,,,,,,,,817.13,-21.38,,817.13,0.65,,817.13,10.41,,817.13,23.89,
,,,,,,,,817.3,-16.14,,817.3,4.54,,817.3,10.28,,817.3,36.18,
,,,,,,,,817.48,-10.32,,817.48,0.44,,817.48,7.42,,817.48,-15.7,
,,,,,,,,817.65,-8.91,,817.65,5.02,,817.65,1.49,,817.65,15.7,
,,,,,,,,817.82,-6.72,,817.82,-1.13,,817.82,0.17,,817.82,-55.98,
,,,,,,,,818,-14.14,,818,2.15,,818,5.46,,818,-116.73,
,,,,,,,,818.17,-12,,818.17,-9.8,,818.17,4.57,,818.17,-230.74,
,,,,,,,,818.35,-12.37,,818.35,-0.38,,818.35,2.9,,818.35,-163.84,
,,,,,,,,818.52,-11.59,,818.52,-9.73,,818.52,-0.6,,818.52,-189.1,
,,,,,,,,818.69,-10.59,,818.69,18.4,,818.69,9.9,,818.69,-165.2,
,,,,,,,,818.87,-17.28,,818.87,21.33,,818.87,8.62,,818.87,-137.21,
,,,,,,,,819.04,-9.55,,819.04,18.12,,819.04,8.66,,819.04,-64.85,
,,,,,,,,819.22,-14.69,,819.22,-3.38,,819.22,-1.07,,819.22,-122.88,
,,,,,,,,819.39,-8.18,,819.39,-1.6,,819.39,6.74,,819.39,-146.09,
,,,,,,,,819.56,-9.86,,819.56,7,,819.56,0.09,,819.56,-278.52,
,,,,,,,,819.74,-8.13,,819.74,6.93,,819.74,0.21,,819.74,-279.21,
,,,,,,,,819.91,-16.96,,819.91,-3.52,,819.91,-0.6,,819.91,-305.83,
,,,,,,,,820.08,-20.92,,820.08,1.4,,820.08,4.1,,820.08,-197.29,
,,,,,,,,820.26,-21.11,,820.26,-0.03,,820.26,5.55,,820.26,-111.96,
,,,,,,,,820.43,-8.32,,820.43,7.41,,820.43,-3.54,,820.43,-30.72,
,,,,,,,,820.61,-14.83,,820.61,-2.49,,820.61,-5.5,,820.61,-17.07,
,,,,,,,,820.78,-10.32,,820.78,-4.2,,820.78,-11.9,,820.78,-141.31,
,,,,,,,,820.95,-18.1,,820.95,-9.25,,820.95,-8.28,,820.95,-193.87,
,,,,,,,,821.13,-13.28,,821.13,-5.36,,821.13,3.03,,821.13,-173.39,
,,,,,,,,821.3,-15.23,,821.3,-5.36,,821.3,9.09,,821.3,-169.3,
,,,,,,,,821.47,-12.64,,821.47,-5.15,,821.47,5.16,,821.47,-270.33,
,,,,,,,,821.65,-7.59,,821.65,1.6,,821.65,3.63,,821.65,-210.94,
,,,,,,,,821.82,-9.27,,821.82,7.61,,821.82,8.02,,821.82,-202.07,
,,,,,,,,821.99,-4.99,,821.99,2.56,,821.99,13.48,,821.99,-152.23,
,,,,,,,,822.17,-9.82,,822.17,4.06,,822.17,15.27,,822.17,-263.51,
,,,,,,,,822.34,-9.64,,822.34,-0.65,,822.34,12.89,,822.34,-133.8,
,,,,,,,,822.51,-17.97,,822.51,4.47,,822.51,8.58,,822.51,-51.88,
,,,,,,,,822.69,-13.46,,822.69,-5.15,,822.69,1.96,,822.69,-49.83,
,,,,,,,,822.86,-13.51,,822.86,-2.01,,822.86,4.14,,822.86,-17.75,
,,,,,,,,823.04,-12,,823.04,-0.44,,823.04,2.09,,823.04,-71,
,,,,,,,,823.21,-17.37,,823.21,10.82,,823.21,1.62,,823.21,49.83,
,,,,,,,,823.38,-17.51,,823.38,2.83,,823.38,2.43,,823.38,17.07,
,,,,,,,,823.56,-15.46,,823.56,8.57,,823.56,14.42,,823.56,12.97,
,,,,,,,,823.73,-20.42,,823.73,-2.97,,823.73,17.58,,823.73,-84.65,
,,,,,,,,823.9,-21.79,,823.9,9.86,,823.9,14.25,,823.9,-148.14,
,,,,,,,,824.08,-28.16,,824.08,5.9,,824.08,5.67,,824.08,-178.17,
,,,,,,,,824.25,-27.84,,824.25,11.78,,824.25,7.13,,824.25,-172.71,
,,,,,,,,824.42,-17.37,,824.42,-0.17,,824.42,-2.18,,824.42,-244.39,
,,,,,,,,824.6,-11.32,,824.6,5.15,,824.6,5.33,,824.6,-201.38,
,,,,,,,,824.77,-9.14,,824.77,1.13,,824.77,5.42,,824.77,-265.55,
,,,,,,,,824.94,-11.64,,824.94,18.88,,824.94,14.59,,824.94,-206.84,
,,,,,,,,825.11,-13.19,,825.11,-7.27,,825.11,2.65,,825.11,-253.27,
,,,,,,,,825.29,-2.17,,825.29,-5.56,,825.29,7.81,,825.29,-237.56,
,,,,,,,,825.46,-5.59,,825.46,-22.49,,825.46,7.25,,825.46,-291.49,
,,,,,,,,825.63,-4.68,,825.63,-7.61,,825.63,7.72,,825.63,-300.37,
,,,,,,,,825.81,-11.09,,825.81,-13,,825.81,-5.59,,825.81,-307.88,
,,,,,,,,825.98,-11.14,,825.98,-1.47,,825.98,1.24,,825.98,-111.27,
,,,,,,,,826.15,-11.64,,826.15,2.83,,826.15,13.06,,826.15,-58.71,
,,,,,,,,826.33,-16.05,,826.33,16.55,,826.33,26.07,,826.33,11.61,
,,,,,,,,826.5,-16.92,,826.5,2.97,,826.5,14.08,,826.5,-111.27,
,,,,,,,,826.67,-18.42,,826.67,7.82,,826.67,12.07,,826.67,-193.87,
,,,,,,,,826.85,-17.42,,826.85,-3.93,,826.85,0.17,,826.85,-258.04,
,,,,,,,,827.02,-10.36,,827.02,0.44,,827.02,6.83,,827.02,-315.39,
,,,,,,,,827.19,-11.28,,827.19,-4.13,,827.19,-0.43,,827.19,-198.65,
,,,,,,,,827.37,-11.73,,827.37,12.87,,827.37,12.42,,827.37,-78.51,
,,,,,,,,827.54,-18.51,,827.54,5.36,,827.54,4.44,,827.54,-36.18,
,,,,,,,,827.71,-16.19,,827.71,5.43,,827.71,11.82,,827.71,15.02,
,,,,,,,,827.88,-14.23,,827.88,3.79,,827.88,4.14,,827.88,21.84,
,,,,,,,,828.06,-14.96,,828.06,22.7,,828.06,16.77,,828.06,62.12,
,,,,,,,,828.23,-19.69,,828.23,19.35,,828.23,5.08,,828.23,-45.74,
,,,,,,,,828.4,-20.83,,828.4,2.56,,828.4,3.67,,828.4,-192.51,
,,,,,,,,828.58,-18.51,,828.58,-17.85,,828.58,-17.24,,828.58,-360.44,
,,,,,,,,828.75,-8.54,,828.75,-17.78,,828.75,-10.45,,828.75,-357.03,
,,,,,,,,828.92,-3.58,,828.92,-24.81,,828.92,-10.54,,828.92,-335.87,
,,,,,,,,829.09,-6.13,,829.09,-4.33,,829.09,7.94,,829.09,-175.44,
,,,,,,,,829.27,-13.23,,829.27,-4.88,,829.27,8.02,,829.27,-176.13,
,,,,,,,,829.44,-9.59,,829.44,12.25,,829.44,14.81,,829.44,-116.73,
,,,,,,,,829.61,-13.1,,829.61,-2.63,,829.61,0,,829.61,-144.04,
,,,,,,,,829.78,-13.1,,829.78,-3.52,,829.78,-3.63,,829.78,-218.45,
,,,,,,,,829.96,-25.43,,829.96,-12.19,,829.96,-12.07,,829.96,-223.91,
,,,,,,,,830.13,-18.51,,830.13,-11.09,,830.13,-2.99,,830.13,-297.64,
,,,,,,,,830.3,-22.24,,830.3,-9.59,,830.3,0.98,,830.3,-166.57,
,,,,,,,,830.48,-9.59,,830.48,-5.9,,830.48,5.33,,830.48,-188.41,
,,,,,,,,830.65,-12.91,,830.65,3.31,,830.65,10.71,,830.65,-7.51,
,,,,,,,,830.82,-3.27,,830.82,3.93,,830.82,8.19,,830.82,-86.7,
,,,,,,,,830.99,-6.59,,830.99,11.57,,830.99,7.47,,830.99,-19.8,
,,,,,,,,831.17,-0.13,,831.17,16.01,,831.17,4.99,,831.17,-105.81,
,,,,,,,,831.34,-4.86,,831.34,7.95,,831.34,7.42,,831.34,-27.99,
,,,,,,,,831.51,-5.63,,831.51,-3.24,,831.51,5.76,,831.51,-64.85,
,,,,,,,,831.68,-7.41,,831.68,-16.96,,831.68,-0.34,,831.68,-88.06,
,,,,,,,,831.86,-5.45,,831.86,-11.3,,831.86,1.41,,831.86,-208.89,
,,,,,,,,832.03,-6.86,,832.03,-9.66,,832.03,3.5,,832.03,-67.58,
,,,,,,,,832.2,-11.23,,832.2,-15.26,,832.2,6.44,,832.2,-106.49,
,,,,,,,,832.37,-16.28,,832.37,-14.57,,832.37,-3.8,,832.37,-51.2,
,,,,,,,,832.55,-19.33,,832.55,-13.76,,832.55,-5.55,,832.55,-249.85,
,,,,,,,,832.72,-16.33,,832.72,-5.09,,832.72,-9.69,,832.72,-200.7,
,,,,,,,,832.89,-15.92,,832.89,1.4,,832.89,3.67,,832.89,-205.48,
,,,,,,,,833.06,-14.87,,833.06,12.53,,833.06,10.37,,833.06,-44.37,
,,,,,,,,833.24,-16.65,,833.24,16.62,,833.24,22.61,,833.24,-135.85,
,,,,,,,,833.41,-16.24,,833.41,9.11,,833.41,13.99,,833.41,-58.71,
,,,,,,,,833.58,-13.87,,833.58,-5.97,,833.58,13.61,,833.58,-172.03,
,,,,,,,,833.75,-17.1,,833.75,-10.48,,833.75,5.55,,833.75,-62.12,
,,,,,,,,833.92,-6.86,,833.92,4.13,,833.92,9.47,,833.92,-103.08,
,,,,,,,,834.1,-6.13,,834.1,20.31,,834.1,4.95,,834.1,27.31,
,,,,,,,,834.27,-2.63,,834.27,14.78,,834.27,11.26,,834.27,-21.84,
,,,,,,,,834.44,-19.69,,834.44,7.61,,834.44,11.56,,834.44,2.05,
,,,,,,,,834.61,-23.79,,834.61,-10.34,,834.61,9.69,,834.61,-104.45,
