,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Incandescent,,,,Fluorescent,,,,Halogen,,,,Hydrogen,,,,Helium,,,,LED,,,,Green Laser,,,,Red Laser,,,,Green Laser Again,,
,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L
,,598.02,11857.06,19.8271964148356,,598.02,717.34,1.199525099495,,598.02,10927.75,18.2732182870138,,598.02,477.55,0.798551887896726,,598.02,10.67,0.0178422126350289,,598.02,7323.96,12.247015149995,,598.02,39.66,0.0663188522123006,,598.02,39.66,0.0663188522123006,,598.02,-27.24,-0.0455503160429417
,,598.22,11849.55,19.8080137741968,,598.22,652.73,1.09112032362676,,598.22,10919.86,18.2539199625556,,598.22,460.21,0.769298920129718,,598.22,6.76,0.0113001905653439,,598.22,7475.34,12.4959713817659,,598.22,39.66,0.066296680151115,,598.22,39.66,0.066296680151115,,598.22,-12.49,-0.0208786065327137
,,598.41,11832.48,19.7731989772898,,598.41,598.33,0.999866312394512,,598.41,10946.64,18.2928761217226,,598.41,508,0.848916294848014,,598.41,8.59,0.0143547066392607,,598.41,7577.4,12.6625557727979,,598.41,53.59,0.0895539847261911,,598.41,53.59,0.0895539847261911,,598.41,-3.62,-0.0060493641483264
,,598.61,11770.36,19.6628188637009,,598.61,545.2,0.910776632532033,,598.61,10927.68,18.2550909607257,,598.61,503.22,0.840647500041763,,598.61,9.94,0.0166051352299494,,598.61,7433.7,12.4182689898264,,598.61,40.34,0.0673894522310018,,598.61,40.34,0.0673894522310018,,598.61,2.66,0.00444362773759209
,,598.8,11708.69,19.5535905143621,,598.8,491.52,0.820841683366733,,598.8,10948.69,18.2843854375418,,598.8,592.37,0.989261857047428,,598.8,12.78,0.0213426853707415,,598.8,7384.04,12.3313961255845,,598.8,36.39,0.0607715430861723,,598.8,36.39,0.0607715430861723,,598.8,12.36,0.0206412825651303
,,599,11707.78,19.5455425709516,,599,444.58,0.74220367278798,,599,10689.51,17.845592654424,,599,613.4,1.02404006677796,,599,8.41,0.0140400667779633,,599,7213.2,12.0420701168614,,599,11.81,0.0197161936560935,,599,11.81,0.0197161936560935,,599,16.45,0.0274624373956594
,,599.19,11730.08,19.576561691617,,599.19,405.2,0.676246265792153,,599.19,10572.54,17.6447203725029,,599.19,787.07,1.3135566347903,,599.19,7.76,0.0129508169361972,,599.19,7216.1,12.0430915068676,,599.19,23.69,0.0395367078889835,,599.19,23.69,0.0395367078889835,,599.19,5.39,0.00899547722759058
,,599.39,11840.9,19.7549174994578,,599.39,374.57,0.624918667311767,,599.39,10479.25,17.4831912444318,,599.39,873.36,1.45708136605549,,599.39,5.57,0.00929278099401058,,599.39,7168.49,11.9596423030081,,599.39,20.68,0.0345017434391631,,599.39,20.68,0.0345017434391631,,599.39,-0.2,-0.000333672567109895
,,599.58,11905.3,19.8560659128056,,599.58,346.43,0.577787784782681,,599.58,10487.21,17.4909269822209,,599.58,970.16,1.618065979519,,599.58,9.64,0.0160779212115147,,599.58,7221.39,12.0440808565996,,599.58,31.74,0.0529370559391574,,599.58,31.74,0.0529370559391574,,599.58,-7.17,-0.0119583708596017
,,599.78,11891.87,19.8270532528594,,599.78,321.31,0.535713094801427,,599.78,10460.51,17.4405782120111,,599.78,1010.3,1.68445096535396,,599.78,7.95,0.0132548601153756,,599.78,7296.83,12.1658441428524,,599.78,24.23,0.0403981459868618,,599.78,24.23,0.0403981459868618,,599.78,-13.04,-0.0217413051452199
,,599.97,11879.58,19.8002900145007,,599.97,300.79,0.501341733753354,,599.97,10318.06,17.1976265479941,,599.97,988.45,1.64749904161875,,599.97,5.11,0.00851709252129273,,599.97,7147.67,11.9133790022834,,599.97,13.99,0.0233178325582946,,599.97,13.99,0.0233178325582946,,599.97,-3.07,-0.00511692251279231
,,600.17,11910.76,19.8456437342753,,600.17,285.87,0.476315044070847,,600.17,10396.57,17.3227085659063,,600.17,1044.98,1.74114001033041,,600.17,2.11,0.003515670560008,,600.17,7034.18,11.7203125781029,,600.17,20.82,0.0346901711181832,,600.17,20.82,0.0346901711181832,,600.17,-3.35,-0.00558175183697952
,,600.36,12061.4,20.0902791658338,,600.36,285.5,0.475548004530615,,600.36,10650.67,17.7404723832367,,600.36,1097.95,1.82881937504164,,600.36,1.22,0.0020321140648944,,600.36,6854.47,11.4172663068825,,600.36,23.55,0.0392264641215271,,600.36,23.55,0.0392264641215271,,600.36,11.26,0.0187554134186155
,,600.55,12041.37,20.0505703105487,,600.55,291.74,0.485788027641329,,600.55,11018.17,18.3467987677962,,600.55,1230.93,2.04967113479311,,600.55,5.19,0.00864207809507951,,600.55,6943.72,11.5622679210724,,600.55,41.98,0.0699025892931479,,600.55,41.98,0.0699025892931479,,600.55,-1.02,-0.00169844309383066
,,600.75,11954.22,19.8988264669164,,600.75,295.95,0.492634207240949,,600.75,10940.34,18.2111360799001,,600.75,1086.62,1.80877236787349,,600.75,3.94,0.00655846858094049,,600.75,6885.87,11.4621223470662,,600.75,36.52,0.0607906783187682,,600.75,36.52,0.0607906783187682,,600.75,-1.84,-0.00306283811901789
,,600.94,11935.56,19.8614836755749,,600.94,291.76,0.485506040536493,,600.94,10949.07,18.2199054814125,,600.94,998.28,1.66119745731687,,600.94,2.87,0.00477585116650581,,600.94,6937.75,11.5448297666988,,600.94,34.06,0.0566778713349086,,600.94,34.06,0.0566778713349086,,600.94,-9.49,-0.0157919259826272
,,601.14,11903.48,19.8015104634528,,601.14,291.7,0.485244701733373,,601.14,10874.51,18.0898126892238,,601.14,814.51,1.35494227634162,,601.14,5.59,0.00929899856938484,,601.14,6842.35,11.382290315068,,601.14,25.19,0.0419037162724157,,601.14,25.19,0.0419037162724157,,601.14,-0.07,-0.000116445420367968
,,601.33,11897.79,19.7857914955183,,601.33,297.18,0.494204513328788,,601.33,11050.71,18.3771140638252,,601.33,807.41,1.34270699948448,,601.33,6.73,0.0111918580479936,,601.33,6892.18,11.4615602082051,,601.33,34.75,0.0577885686727753,,601.33,34.75,0.0577885686727753,,601.33,-9.08,-0.0150998619726273
,,601.53,11822.24,19.6536166109753,,601.53,307.58,0.511329443253038,,601.53,10786.9,17.9324389473509,,601.53,633.2,1.05264907818396,,601.53,9.21,0.0153109570594983,,601.53,6793.54,11.2937675593902,,601.53,31.61,0.0525493325353681,,601.53,31.61,0.0525493325353681,,601.53,1.3,0.00216115571958173
,,601.72,11850.68,19.6946752642425,,601.72,315.14,0.523731968357376,,601.72,10695.8,17.7753772518779,,601.72,603.71,1.00330718606661,,601.72,4.94,0.00820979857741142,,601.72,6863.51,11.4064847437346,,601.72,37.61,0.0625041547563651,,601.72,37.61,0.0625041547563651,,601.72,-5.39,-0.00895765472312704
,,601.92,11941.02,19.8382177033493,,601.92,323.84,0.538011695906433,,601.92,10483.95,17.4175139553429,,601.92,426.9,0.709230462519936,,601.92,1.51,0.00250863902179692,,601.92,6724.59,11.1718999202552,,601.92,23.28,0.0386762360446571,,601.92,23.28,0.0386762360446571,,601.92,-1.43,-0.00237573099415205
,,602.11,11973.11,19.8852535251034,,602.11,330.51,0.548919632625268,,602.11,10747.83,17.8502765275448,,602.11,552.64,0.917838933085317,,602.11,6.13,0.0101808639617346,,602.11,6927.51,11.5053893806779,,602.11,33.79,0.0561193137466576,,602.11,33.79,0.0561193137466576,,602.11,-3.21,-0.00533125176462773
,,602.3,11966.05,19.8672588411091,,602.3,334.92,0.55606840444961,,602.3,10647.33,17.6777851568986,,602.3,424.58,0.704931097459738,,602.3,5.25,0.00871658641872821,,602.3,6873.92,11.4127843267475,,602.3,21.78,0.0361613813714096,,602.3,21.78,0.0361613813714096,,602.3,4.03,0.00669101776523327
,,602.5,11907.8,19.7639834024896,,602.5,338.9,0.562489626556017,,602.5,10729.55,17.8083817427386,,602.5,468.81,0.778107883817427,,602.5,9.83,0.0163153526970954,,602.5,6982.12,11.5885809128631,,602.5,22.6,0.0375103734439834,,602.5,22.6,0.0375103734439834,,602.5,10.17,0.0168796680497925
,,602.69,11923.73,19.7841842406544,,602.69,345.86,0.57386052531152,,602.69,10666.9,17.6988169705819,,602.69,375.15,0.622459307438318,,602.69,8.57,0.0142195822064411,,602.69,6811.29,11.3014816904213,,602.69,24.23,0.040203089482155,,602.69,24.23,0.040203089482155,,602.69,-0.61,-0.00101212895518426
,,602.89,11966.74,19.8489608386273,,602.89,354.44,0.587901607258372,,602.89,10798.96,17.9119905787125,,602.89,419.8,0.696312760205013,,602.89,10.22,0.0169516827281925,,602.89,6802.07,11.2824395826768,,602.89,42.53,0.0705435485743668,,602.89,42.53,0.0705435485743668,,602.89,-7.3,-0.0121083448058518
,,603.08,12057.76,19.9936326855475,,603.08,364.41,0.604248192611262,,603.08,11032.5,18.2935928898322,,603.08,554.97,0.920226172315447,,603.08,14.84,0.0246070173111362,,603.08,6870,11.3915235126351,,603.08,58.23,0.0965543543145188,,603.08,58.23,0.0965543543145188,,603.08,-6.62,-0.010976984811302
,,603.28,12061.63,19.9934193077841,,603.28,367.18,0.608639437740353,,603.28,10958.78,18.1653295318923,,603.28,522.2,0.865601379127437,,603.28,11.57,0.0191784909163241,,603.28,6798.83,11.2697752287495,,603.28,31.74,0.0526123856252486,,603.28,31.74,0.0526123856252486,,603.28,3.35,0.00555297705874552
,,603.47,12010.43,19.9022818035694,,603.47,383,0.634662866422523,,603.47,11010.2,18.2448174722853,,603.47,632.38,1.04790627537409,,603.47,14.18,0.0234974398064527,,603.47,6813.68,11.2908346728089,,603.47,30.11,0.0498947752166636,,603.47,30.11,0.0498947752166636,,603.47,12.77,0.0211609524914246
,,603.66,11950.35,19.7964914024451,,603.66,393.88,0.652486499022629,,603.66,10756.63,17.819020640758,,603.66,564.25,0.934714905741643,,603.66,6.41,0.0106185601166219,,603.66,6775.45,11.2239505682006,,603.66,-2.53,-0.00419110095086638,,603.66,-2.53,-0.00419110095086638,,603.66,1.84,0.00304807341881191
,,603.86,11933.74,19.7624283774385,,603.86,414.64,0.686649223329911,,603.86,10716.13,17.7460504090352,,603.86,701.19,1.16117974364919,,603.86,9.73,0.0161130063259696,,603.86,6902.93,11.4313417017189,,603.86,11.54,0.0191103898254562,,603.86,11.54,0.0191103898254562,,603.86,-3.21,-0.00531580167588514
,,604.05,12048.66,19.9464613856469,,604.05,431.35,0.71409651518914,,604.05,10743.89,17.7864249648208,,604.05,851.1,1.40898932207599,,604.05,4.92,0.00814502110752421,,604.05,7031.1,11.639930469332,,604.05,13.45,0.0222663686780896,,604.05,13.45,0.0222663686780896,,604.05,-12.49,-0.0206770962668653
,,604.25,12174.04,20.1473562267273,,604.25,461.08,0.763061646669425,,604.25,10737.67,17.7702441042615,,604.25,931.11,1.54093504344228,,604.25,7.57,0.0125279271824576,,604.25,6848.32,11.3335870914357,,604.25,32.43,0.0536698386429458,,604.25,32.43,0.0536698386429458,,604.25,-3.48,-0.0057592056268101
,,604.44,12164.48,20.1252068029912,,604.44,489.63,0.810055588644034,,604.44,10722.96,17.7403216200119,,604.44,886.46,1.46658063662233,,604.44,-1.02,-0.00168751240817947,,604.44,6589.08,10.9011316259678,,604.44,27.92,0.0461915161140891,,604.44,27.92,0.0461915161140891,,604.44,-2.25,-0.00372245384157236
,,604.63,12062.31,19.9499032466136,,604.63,521.05,0.861766700296049,,604.63,10614.94,17.5560921555331,,604.63,787.34,1.30218480723748,,604.63,0.64,0.00105849858591205,,604.63,6321.31,10.4548401501745,,604.63,26.15,0.04324959065875,,604.63,26.15,0.04324959065875,,604.63,4.57,0.0075583414650282
,,604.83,12048.66,19.920738058628,,604.83,555.07,0.917728948630194,,604.83,10668.27,17.6384603938297,,604.83,794.44,1.31349304763322,,604.83,1.16,0.00191789428434436,,604.83,6309.19,10.4313443446919,,604.83,40.07,0.0662500206669643,,604.83,40.07,0.0662500206669643,,604.83,-5.67,-0.0093745349933039
,,605.02,12117.83,20.0288089649929,,605.02,604.28,0.998776899937192,,605.02,10862.67,17.9542329179201,,605.02,948.31,1.56740273048825,,605.02,10.27,0.0169746454662656,,605.02,6487.37,10.7225711546726,,605.02,67.65,0.111814485471555,,605.02,67.65,0.111814485471555,,605.02,7.71,0.0127433803841195
,,605.22,12128.3,20.0394897723142,,605.22,649.57,1.07327913816463,,605.22,10641.72,17.583225934371,,605.22,784.61,1.29640461319851,,605.22,1.97,0.00325501470539638,,605.22,6235.64,10.3030963946994,,605.22,55.64,0.09193351178084,,605.22,55.64,0.09193351178084,,605.22,7.3,0.0120617296189815
,,605.41,12010.65,19.8388695264366,,605.41,703.77,1.16246840983796,,605.41,10656.43,17.6020052526387,,605.41,800.99,1.32305379825242,,605.41,4.37,0.00721824879007615,,605.41,6141.09,10.1436877487983,,605.41,51.81,0.0855783683784543,,605.41,51.81,0.0855783683784543,,605.41,24.1,0.0398077336020218
,,605.61,11971.52,19.7677052888823,,605.61,766.2,1.26517065438153,,605.61,10543.34,17.4094549297403,,605.61,736.96,1.21688875679067,,605.61,4,0.00660491075114348,,605.61,5991.76,9.89376001056786,,605.61,43.35,0.0715807202655174,,605.61,43.35,0.0715807202655174,,605.61,12.9,0.0213008371724377
,,605.8,12019.76,19.841135688346,,605.8,845.55,1.39575767580059,,605.8,10840.6,17.8946847144272,,605.8,926.33,1.52910201386596,,605.8,14.62,0.0241333773522615,,605.8,6299.98,10.3994387586662,,605.8,68.33,0.112793000990426,,605.8,68.33,0.112793000990426,,605.8,11.26,0.0185869924067349
,,605.99,12049.79,19.8844700407597,,605.99,934,1.54127955906863,,605.99,10798.12,17.8189739104606,,605.99,822.84,1.357844188848,,605.99,11.03,0.0182016204887869,,605.99,6352.37,10.4826317265961,,605.99,56.18,0.0927078004587534,,605.99,56.18,0.0927078004587534,,605.99,-2.94,-0.00485156520734666
,,606.19,12017.03,19.8238671043732,,606.19,1044.57,1.72317260264933,,606.19,10839.99,17.8821656576321,,606.19,779.29,1.2855540342137,,606.19,11.19,0.0184595588841782,,606.19,6423.37,10.5962981903364,,606.19,61.51,0.101469836189973,,606.19,61.51,0.101469836189973,,606.19,-3.35,-0.00552632013065211
,,606.38,12025.44,19.8315247864375,,606.38,1173.91,1.93593126422375,,606.38,10794.71,17.8018899040206,,606.38,714.16,1.17774332926548,,606.38,8.51,0.0140341040271777,,606.38,6337.52,10.4514001121409,,606.38,55.77,0.0919720307398001,,606.38,55.77,0.0919720307398001,,606.38,-7.85,-0.0129456776278901
,,606.58,12088.7,19.9292756108015,,606.58,1334.15,2.19946256058558,,606.58,10874.51,17.9275775660259,,606.58,769.05,1.26784595601569,,606.58,10.51,0.0173266510600415,,606.58,6230.35,10.2712750173102,,606.58,77.62,0.127963335421544,,606.58,77.62,0.127963335421544,,606.58,0.34,0.000560519634673085
,,606.77,12052.07,19.8626662491554,,606.77,1535.25,2.53020089984673,,606.77,10834.53,17.8560739654235,,606.77,720.85,1.18801193203355,,606.77,4.16,0.00685597508116749,,606.77,6069.58,10.003098373354,,606.77,51.54,0.0849415758854261,,606.77,51.54,0.0849415758854261,,606.77,3.35,0.0055210376254594
,,606.96,11992.68,19.7586002372479,,606.96,1794.36,2.95630684064848,,606.96,10886.49,17.9360913404508,,606.96,757.85,1.24859957822591,,606.96,13.43,0.0221266640305786,,606.96,6047.05,9.96284763411098,,606.96,56.59,0.0932351390536444,,606.96,56.59,0.0932351390536444,,606.96,5.8,0.00955581916436009
,,607.16,11857.51,19.5294650503986,,607.16,2134.79,3.51602542987022,,607.16,10706.42,17.6336056393702,,607.16,628.83,1.03569075696686,,607.16,7.32,0.0120561301798537,,607.16,6023.84,9.92133869161341,,607.16,37.75,0.0621747150668687,,607.16,37.75,0.0621747150668687,,607.16,5.53,0.0091079781276764
,,607.35,11877.54,19.5563348975056,,607.35,2589.77,4.26404873631349,,607.35,10617.9,17.4823413188442,,607.35,540.9,0.890590269202272,,607.35,12.32,0.0202848439944019,,607.35,6006.1,9.88902609697868,,607.35,54.27,0.0893553963941714,,607.35,54.27,0.0893553963941714,,607.35,4.44,0.00731044702395653
,,607.54,11945.12,19.6614543898344,,607.54,3264.22,5.372847878329,,607.54,10711.5,17.6309378806334,,607.54,455.71,0.750090529018665,,607.54,3.25,0.00534944201204859,,607.54,5971.62,9.82917997168911,,607.54,50.45,0.0830397998485696,,607.54,50.45,0.0830397998485696,,607.54,4.98,0.00819699114461599
,,607.74,12007.47,19.7575772534307,,607.74,4281.71,7.04529897653602,,607.74,10864.34,17.8766248724784,,607.74,417.48,0.686938493434692,,607.74,3.79,0.006236219435943,,607.74,5921.96,9.74423273110212,,607.74,58.64,0.0964886300062527,,607.74,58.64,0.0964886300062527,,607.74,-4.57,-0.00751966301378879
,,607.93,12074.82,19.8621880808646,,607.93,5721.78,9.41190597601698,,607.93,11007.09,18.1058510025825,,607.93,414.88,0.682446992252397,,607.93,0.14,0.000230289671508233,,607.93,6001.83,9.87256756534469,,607.93,67.65,0.111279259125228,,607.93,67.65,0.111279259125228,,607.93,-8.26,-0.0135870906189857
,,608.13,12142.18,19.9664216532649,,608.13,7560.08,12.431684014931,,608.13,11055.64,18.1797313074507,,608.13,402.73,0.662243270353378,,608.13,5.46,0.0089783434463026,,608.13,6105.59,10.0399421176393,,608.13,71.34,0.117310443490701,,608.13,71.34,0.117310443490701,,608.13,0.48,0.000789304918356273
,,608.32,12230.47,20.1053228563914,,608.32,9564.94,15.7235336664913,,608.32,11246.02,18.4870134139926,,608.32,461.03,0.757874145186744,,608.32,6.4,0.0105207785376118,,608.32,6319.6,10.388611257233,,608.32,78.71,0.12938913729616,,608.32,78.71,0.12938913729616,,608.32,16.45,0.0270416885849553
,,608.51,12215.68,20.0747399385384,,608.51,11432.38,18.7874973295427,,608.51,11372.62,18.6892902335212,,608.51,457.07,0.751129808877422,,608.51,9.95,0.0163514157532333,,608.51,6352.54,10.439499761713,,608.51,74.34,0.122167261014609,,608.51,74.34,0.122167261014609,,608.51,13.18,0.0216594632791573
,,608.71,12148.55,19.9578617075455,,608.71,12812.16,21.0480524387639,,608.71,11410.69,18.7456917086954,,608.71,417.21,0.685400272707858,,608.71,0.02,0.0000328563683856023,,608.71,6284.96,10.3250480524388,,608.71,61.78,0.101493321943126,,608.71,61.78,0.101493321943126,,608.71,12.36,0.0203052356623022
,,608.9,12103.04,19.8768927574314,,608.9,13445.08,22.0809328296929,,608.9,11363.82,18.6628674659222,,608.9,440.69,0.723747741829529,,608.9,7.02,0.011528986697323,,608.9,6177.78,10.1458039086878,,608.9,60.28,0.0989981934636229,,608.9,60.28,0.0989981934636229,,608.9,-0.75,-0.0012317293480046
,,609.1,12212.95,20.0508126744377,,609.1,13236.69,21.7315547529141,,609.1,11308.37,18.5657034969627,,609.1,517.97,0.850385815137088,,609.1,4.13,0.00678049581349532,,609.1,6018.04,9.88021671318339,,609.1,55.23,0.0906747660482679,,609.1,55.23,0.0906747660482679,,609.1,0.75,0.00123132490559842
,,609.29,12228.88,20.0707052470909,,609.29,12303.31,20.1928638251079,,609.29,11227.59,18.427333453692,,609.29,653.13,1.07195260056787,,609.29,11.64,0.0191042032529666,,609.29,5859.49,9.61691476964992,,609.29,67.38,0.110587733263306,,609.29,67.38,0.110587733263306,,609.29,-6.49,-0.0106517421917314
,,609.48,12233.2,20.0715363916782,,609.48,10937.66,17.9458882982214,,609.48,11322.48,18.5772789919275,,609.48,804.54,1.32004331561331,,609.48,8.16,0.0133884622957275,,609.48,5770.07,9.46720154886132,,609.48,67.51,0.110766555096148,,609.48,67.51,0.110766555096148,,609.48,1.3,0.00213296580691737
,,609.68,12083.7,19.8197415037397,,609.68,9457.65,15.5124819577483,,609.68,11392.49,18.6860156147487,,609.68,903.67,1.48220377903162,,609.68,13.53,0.0221919695578008,,609.68,5815.63,9.53882364519092,,609.68,79.26,0.130002624327516,,609.68,79.26,0.130002624327516,,609.68,9.76,0.0160083978480514
,,609.87,11974.93,19.6352173414006,,609.87,8072.71,13.2367717710332,,609.87,11302.68,18.5329332480693,,609.87,838.95,1.37562103399085,,609.87,7.1,0.0116418253070326,,609.87,5851.64,9.59489727318937,,609.87,70.25,0.115188482791415,,609.87,70.25,0.115188482791415,,609.87,7.03,0.0115270467476675
,,610.06,11902.57,19.5104907713995,,610.06,6919.73,11.3427039963282,,610.06,11159.32,18.292167983477,,610.06,768.77,1.26015473887814,,610.06,7.7,0.0126217093400649,,610.06,5873.32,9.62744648067403,,610.06,67.11,0.110005573222306,,610.06,67.11,0.110005573222306,,610.06,2.53,0.00414713306887847
,,610.26,11943.3,19.5708386589323,,610.26,5987.57,9.81150657096975,,610.26,11228.5,18.3995346245862,,610.26,919.23,1.50629239996067,,610.26,4.57,0.00748861141152951,,610.26,5974.18,9.78956510339855,,610.26,78.98,0.12942024710779,,610.26,78.98,0.12942024710779,,610.26,-8.26,-0.0135352144987382
,,610.45,11986.08,19.634826767139,,610.45,5312.32,8.70230158080105,,610.45,11295.17,18.5030223605537,,610.45,1006.34,1.64852158243918,,610.45,14.97,0.0245228929478254,,610.45,5889.36,9.64757146367434,,610.45,75.57,0.123793922516177,,610.45,75.57,0.123793922516177,,610.45,7.17,0.0117454336964534
,,610.64,11958.09,19.5828802567798,,610.64,4782.37,7.83173391851173,,610.64,11148.48,18.257041792218,,610.64,1005.52,1.64666579326608,,610.64,12.46,0.0204048211712302,,610.64,5729.45,9.38269684265688,,610.64,69.43,0.113700379929255,,610.64,69.43,0.113700379929255,,610.64,5.94,0.00972749901742434
,,610.84,11796.53,19.3119802239539,,610.84,4403.22,7.20846702900923,,610.84,10818.68,17.71115185646,,610.84,841.95,1.37834784886386,,610.84,9.83,0.0160925938052518,,610.84,5551.79,9.08877938576387,,610.84,53.18,0.0870604413594395,,610.84,53.18,0.0870604413594395,,610.84,17.95,0.0293857638661515
